,url,name,year,en_name,poster_url,rating,country,genre,director,main_actors,lentgh
0,https://www.kinonews.ru/movie_796/the-lord-of-the-rings-the-return-of-the-king,Властелин колец 3: Возвращение Короля,2003,The Lord of the Rings: The Return of the King,https://www.kinonews.ru/movie_796/the-lord-of-the-rings-the-return-of-the-king,9.43,"['США', 'Новая Зеландия']","['боевик', 'приключения', 'фэнтези']",Питер Джексон,"['Элайджа Вуд', 'Орландо Блум']",201 мин
1,https://www.kinonews.ru/movie_206/terminator-2-judgment-day,Терминатор 2: Судный день,1991,Terminator 2: Judgment Day,https://www.kinonews.ru/movie_206/terminator-2-judgment-day,9.4,['США'],"['боевик', 'триллер', 'фантастика']",Джеймс Кэмерон,"['Арнольд Шварценеггер', 'Линда Хэмилтон']",137 мин
2,https://www.kinonews.ru/movie_712/the-shawshank-redemption,Побег из Шоушенка,1994,The Shawshank Redemption,https://www.kinonews.ru/movie_712/the-shawshank-redemption,9.38,['США'],['драма'],Фрэнк Дарабонт,"['Тим Роббинс', 'Морган Фриман']",142 мин
3,https://www.kinonews.ru/movie_436/forrest-gump,Форрест Гамп,1994,Forrest Gump,https://www.kinonews.ru/movie_436/forrest-gump,9.37,['США'],"['драма', 'комедия', 'мелодрама']",Роберт Земекис,"['Том Хэнкс', 'Ребекка Уильямс']",142 мин
4,https://www.kinonews.ru/movie_794/the-lord-of-the-rings-the-two-towers,Властелин колец 2: Две крепости,2002,The Lord of the Rings: The Two Towers,https://www.kinonews.ru/movie_794/the-lord-of-the-rings-the-two-towers,9.36,"['США', 'Новая Зеландия']","['боевик', 'приключения', 'фэнтези']",Питер Джексон,"['Элайджа Вуд', 'Орландо Блум']",179 мин
5,https://www.kinonews.ru/movie_793/the-lord-of-the-rings-the-fellowship-of-the-ring,Властелин колец: Братство кольца,2001,The Lord of the Rings: The Fellowship of the Ring,https://www.kinonews.ru/movie_793/the-lord-of-the-rings-the-fellowship-of-the-ring,9.29,"['США', 'Новая Зеландия']","['боевик', 'приключения', 'фэнтези']",Питер Джексон,"['Элайджа Вуд', 'Орландо Блум']",178 мин
6,https://www.kinonews.ru/movie_9939/sherlock-holms-i-doctor-vatson-sobaka-baskerviley,Шерлок Холмс и доктор Ватсон: Собака Баскервилей,1981,,https://www.kinonews.ru/movie_9939/sherlock-holms-i-doctor-vatson-sobaka-baskerviley,9.22,['СССР'],"['детектив', 'криминал', 'приключения']",Игорь Масленников,"['Василий Ливанов', 'Борислав Брондуков']",154 мин
7,https://www.kinonews.ru/movie_9946/sherlock-holms-i-doctor-vatson-znakomstvo,Шерлок Холмс и доктор Ватсон: Знакомство,1979,,https://www.kinonews.ru/movie_9946/sherlock-holms-i-doctor-vatson-znakomstvo,9.22,['СССР'],"['детектив', 'криминал', 'приключения']",Игорь Масленников,"['Василий Ливанов', 'Виталий Соломин']",67 мин
8,https://www.kinonews.ru/movie_9644/oni-srazhalis-za-rodinu,Они сражались за Родину,1975,,https://www.kinonews.ru/movie_9644/oni-srazhalis-za-rodinu,9.19,['СССР'],"['военный', 'драма', 'исторический']",Сергей Бондарчук,"['Василий Шукшин', 'Вячеслав Тихонов']",160 мин
9,https://www.kinonews.ru/movie_9945/sherlock-holms-i-doctor-vatson-krovavaya-nadpis,Шерлок Холмс и доктор Ватсон: Кровавая надпись,1979,,https://www.kinonews.ru/movie_9945/sherlock-holms-i-doctor-vatson-krovavaya-nadpis,9.19,['СССР'],"['детектив', 'криминал']",Игорь Масленников,"['Василий Ливанов', 'Борислав Брондуков']",66 мин
10,https://www.kinonews.ru/movie_5421/schindlers-list,Список Шиндлера,1993,Schindler`s List,https://www.kinonews.ru/movie_5421/schindlers-list,9.17,['США'],"['биографический', 'военный', 'драма', 'исторический']",Стивен Спилберг,"['Лиам Нисон', 'Бен Кингсли']",195 мин
11,https://www.kinonews.ru/movie_1025/titanic,Титаник,1997,Titanic,https://www.kinonews.ru/movie_1025/titanic,9.14,['США'],"['драма', 'исторический', 'мелодрама']",Джеймс Кэмерон,"['Леонардо ДиКаприо', 'Кейт Уинслет']",194 мин
12,https://www.kinonews.ru/movie_9942/sherlock-holms-i-doctor-vatson-korol-shantazha,Шерлок Холмс и доктор Ватсон: Король шантажа,1980,,https://www.kinonews.ru/movie_9942/sherlock-holms-i-doctor-vatson-korol-shantazha,9.14,['СССР'],"['детектив', 'криминал']",Игорь Масленников,"['Василий Ливанов', 'Борислав Брондуков']",63 мин
13,https://www.kinonews.ru/movie_447/the-green-mile,Зеленая миля,1999,The Green Mile,https://www.kinonews.ru/movie_447/the-green-mile,9.13,['США'],"['драма', 'криминал', 'фэнтези']",Фрэнк Дарабонт,"['Том Хэнкс', 'Дэвид Морс']",189 мин
14,https://www.kinonews.ru/movie_18766/12-angry-men,12 разгневанных мужчин,1957,12 Angry Men,https://www.kinonews.ru/movie_18766/12-angry-men,9.12,['США'],"['детектив', 'драма']",Сидни Люмет,"['Генри Фонда', 'Джек Уорден']",96 мин
15,https://www.kinonews.ru/movie_9943/sherlock-holms-i-doctor-vatson-ohota-na-tigra,Шерлок Холмс и доктор Ватсон: Охота на тигра,1980,,https://www.kinonews.ru/movie_9943/sherlock-holms-i-doctor-vatson-ohota-na-tigra,9.12,['СССР'],"['детектив', 'криминал']",Игорь Масленников,"['Василий Ливанов', 'Борислав Брондуков']",
16,https://www.kinonews.ru/movie_3520/the-godfather,Крестный отец,1972,The Godfather,https://www.kinonews.ru/movie_3520/the-godfather,9.11,['США'],"['драма', 'триллер']",Френсис Форд Коппола,"['Аль Пачино', 'Марлон Брандо']",175 мин
17,https://www.kinonews.ru/movie_2261/the-matrix,Матрица,1999,The Matrix,https://www.kinonews.ru/movie_2261/the-matrix,9.1,['США'],"['боевик', 'приключения', 'триллер', 'фантастика']","Лана Вачовски, Лилли Вачовски","['Киану Ривз', 'Лоуренс Фишборн']",136 мин
18,https://www.kinonews.ru/movie_3715/back-to-the-future,Назад в будущее,1985,Back to the Future,https://www.kinonews.ru/movie_3715/back-to-the-future,9.1,['США'],"['боевик', 'комедия', 'приключения', 'фантастика']",Роберт Земекис,"['Майкл Дж. Фокс', 'Кристофер Ллойд']",116 мин
19,https://www.kinonews.ru/movie_8945/ivan-vasiljevich,Иван Васильевич меняет профессию,1973,,https://www.kinonews.ru/movie_8945/ivan-vasiljevich,9.1,['СССР'],"['комедия', 'приключения', 'семейный', 'фантастика']",Леонид Гайдай,"['Александр Демьяненко', 'Юрий Яковлев']",88 мин
20,https://www.kinonews.ru/movie_9400/kavkazskaya-plennica-ili-novye-priklyucheniya-shurika,"Кавказская пленница, или новые приключения Шурика",1966,,https://www.kinonews.ru/movie_9400/kavkazskaya-plennica-ili-novye-priklyucheniya-shurika,9.1,['СССР'],"['комедия', 'мелодрама', 'музыка', 'приключения', 'семейный']",Леонид Гайдай,"['Александр Демьяненко', 'Наталья Варлей']",82 мин
21,https://www.kinonews.ru/movie_24/the-dark-knight,Темный рыцарь,2008,The Dark Knight,https://www.kinonews.ru/movie_24/the-dark-knight,9.08,['США'],"['боевик', 'драма', 'кинокомикс', 'криминал', 'триллер']",Кристофер Нолан,"['Кристиан Бейл', 'Хит Леджер']",152 мин
22,https://www.kinonews.ru/movie_1171/gladiator,Гладиатор,2000,Gladiator,https://www.kinonews.ru/movie_1171/gladiator,9.08,"['США', 'Великобритания']","['боевик', 'драма', 'исторический', 'приключения']",Ридли Скотт,"['Рассел Кроу', 'Хоакин Феникс']",155 мин
23,https://www.kinonews.ru/movie_1384/braveheart,Храброе сердце,1995,Braveheart,https://www.kinonews.ru/movie_1384/braveheart,9.06,['США'],"['биографический', 'боевик', 'военный', 'драма', 'исторический']",Мел Гибсон,"['Мел Гибсон', 'Джеймс Робинсон']",178 мин
24,https://www.kinonews.ru/movie_2685/one-flew-over-the-cuckoos-nest,Пролетая над гнездом кукушки,1975,One Flew Over the Cuckoo`s Nest,https://www.kinonews.ru/movie_2685/one-flew-over-the-cuckoos-nest,9.06,['США'],['драма'],Милош Форман,"['Джек Николсон', 'Денни ДеВито']",133 мин
25,https://www.kinonews.ru/movie_10046/brilliantovaya-ruka,Бриллиантовая рука,1968,,https://www.kinonews.ru/movie_10046/brilliantovaya-ruka,9.05,['СССР'],"['комедия', 'криминал', 'приключения', 'семейный']",Леонид Гайдай,"['Юрий Никулин', 'Андрей Миронов']",94 мин
26,https://www.kinonews.ru/movie_4520/the-silence-of-the-lambs,Молчание ягнят,1991,The Silence of the Lambs,https://www.kinonews.ru/movie_4520/the-silence-of-the-lambs,9.04,['США'],"['детектив', 'драма', 'криминал', 'триллер']",Джонатан Демме,"['Джоди Фостер', 'Кейси Леммонс']",118 мин
27,https://www.kinonews.ru/movie_8950/dzhentlmeny-udachi,Джентльмены удачи,1971,,https://www.kinonews.ru/movie_8950/dzhentlmeny-udachi,9.03,['СССР'],"['детектив', 'драма', 'комедия', 'криминал']",Александр Серый,"['Евгений Леонов', 'Георгий Вицин']",84 мин
28,https://www.kinonews.ru/movie_24767/v-boi-idut-odni-stariki,"В бой идут одни ""старики""",1973,,https://www.kinonews.ru/movie_24767/v-boi-idut-odni-stariki,9.03,['СССР'],"['военный', 'драма', 'комедия']",Леонид Быков,"['Леонид Быков', 'Сергей Подгорный']",87 мин
29,https://www.kinonews.ru/movie_1031/avatar,Аватар,2009,Avatar,https://www.kinonews.ru/movie_1031/avatar,9.01,['США'],"['боевик', 'драма', 'приключения', 'фантастика']",Джеймс Кэмерон,"['Сэм Уортингтон', 'Зои Солдана']",162 мин
30,https://www.kinonews.ru/movie_2570/back-to-the-future-part-ii,Назад в будущее 2,1989,Back to the Future Part II,https://www.kinonews.ru/movie_2570/back-to-the-future-part-ii,9.01,['США'],"['боевик', 'комедия', 'приключения', 'семейный', 'триллер', 'фантастика']",Роберт Земекис,"['Майкл Дж. Фокс', 'Кристофер Ллойд']",108 мин
31,https://www.kinonews.ru/movie_91/pirates-of-the-caribbean-the-curse-of-the-black-pearl,Пираты Карибского моря: Проклятие Черной жемчужины,2003,Pirates of the Caribbean: The Curse of the Black Pearl,https://www.kinonews.ru/movie_91/pirates-of-the-caribbean-the-curse-of-the-black-pearl,9.0,['США'],"['боевик', 'драма', 'комедия', 'мелодрама', 'приключения', 'семейный', 'фэнтези']",Гор Вербински,"['Джонни Депп', 'Джеффри Раш']",143 мин
32,https://www.kinonews.ru/movie_97299/intouchables,1+1,2011,The Intouchables,https://www.kinonews.ru/movie_97299/intouchables,8.99,['Франция'],"['драма', 'комедия']","Оливье Накаш, Эрик Толедано","['Франсуа Клюзе', 'Омар Си']",112 мин
33,https://www.kinonews.ru/movie_10151/tot-samiy-myunhauzen,Тот самый Мюнхгаузен,1979,,https://www.kinonews.ru/movie_10151/tot-samiy-myunhauzen,8.97,['СССР'],"['комедия', 'фэнтези']",Марк Захаров,"['Леонид Броневой', 'Александр Абдулов']",134 мин
34,https://www.kinonews.ru/movie_27164/inception,Начало,2010,Inception,https://www.kinonews.ru/movie_27164/inception,8.96,"['США', 'Великобритания']","['боевик', 'триллер', 'фантастика']",Кристофер Нолан,"['Леонардо Дикаприо', 'Марион Котийяр']",148 мин
35,https://www.kinonews.ru/movie_196/the-terminator,Терминатор,1984,The Terminator,https://www.kinonews.ru/movie_196/the-terminator,8.96,['США'],"['боевик', 'триллер', 'фантастика']",Джеймс Кэмерон,"['Арнольд Шварценеггер', 'Майкл Бьен']",107 мин
36,https://www.kinonews.ru/movie_3769/groundhog-day,День сурка,1993,Groundhog Day,https://www.kinonews.ru/movie_3769/groundhog-day,8.95,['США'],"['комедия', 'мелодрама', 'фэнтези']",Харольд Рэмис,"['Билл Мюррэй', 'Энди МакДауэлл']",101 мин
37,https://www.kinonews.ru/movie_1573/il-buono-il-brutto-il-cattivo,"Хороший, плохой, злой",1966,"The Good, the Bad and the Ugly",https://www.kinonews.ru/movie_1573/il-buono-il-brutto-il-cattivo,8.95,"['Италия', 'Испания', 'Германия (ФРГ)', 'США']","['боевик', 'вестерн', 'приключения']",Серджио Леоне,"['Эли Уоллах', 'Клинт Иствуд']",161 мин
38,https://www.kinonews.ru/movie_5136/pay-it-forward,Заплати другому,2000,Pay It Forward,https://www.kinonews.ru/movie_5136/pay-it-forward,8.95,['США'],"['драма', 'мелодрама']",Мими Ледер,"['Кевин Спейси', 'Хелен Хант']",123 мин
39,https://www.kinonews.ru/movie_10282/sobaka-na-sene,Собака на сене,1977,,https://www.kinonews.ru/movie_10282/sobaka-na-sene,8.95,['СССР'],"['комедия', 'мюзикл']",Ян Фрид,"['Армен Джигарханян', 'Николай Караченцов']",138 мин
40,https://www.kinonews.ru/movie_1023/aliens,Чужие,1986,Aliens,https://www.kinonews.ru/movie_1023/aliens,8.94,['США'],"['боевик', 'триллер', 'ужасы', 'фантастика']",Джеймс Кэмерон,"['Сигурни Уивер', 'Кэрри Хенн']",137 мин
41,https://www.kinonews.ru/movie_855/leon,Леон,1994,Léon,https://www.kinonews.ru/movie_855/leon,8.94,['Франция'],"['боевик', 'драма', 'криминал', 'триллер']",Люк Бессон,"['Жан Рено', 'Гэри Олдман']",110 мин
42,https://www.kinonews.ru/movie_30316/ben-hur,Бен-Гур,1959,Ben-Hur,https://www.kinonews.ru/movie_30316/ben-hur,8.94,['США'],"['боевик', 'драма', 'исторический', 'мелодрама', 'приключения']",Уильям Уайлер,"['Хью Гриффит', 'Джек Хоукинс']",212 мин
43,https://www.kinonews.ru/movie_4395/roman-holiday,Римские каникулы,1953,Roman Holiday,https://www.kinonews.ru/movie_4395/roman-holiday,8.94,['США'],"['драма', 'комедия', 'мелодрама']",Уильям Уайлер,"['Грегори Пек', 'Одри Хепберн']",132 мин
44,https://www.kinonews.ru/movie_43657/bluff-storia-di-truffe-e-di-imbroglioni,Блеф,1976,Bluff storia di truffe e di imbroglioni,https://www.kinonews.ru/movie_43657/bluff-storia-di-truffe-e-di-imbroglioni,8.92,['Италия'],"['комедия', 'криминал']",Серджио Корбуччи,"['Энтони Куинн', 'Адриано Челентано']",105 мин
45,https://www.kinonews.ru/movie_8936/mimino,Мимино,1977,,https://www.kinonews.ru/movie_8936/mimino,8.92,['СССР'],['комедия'],Георгий Данелия,"['Вахтанг Кикабидзе', 'Фрунзик Мкртчян']",92 мин
46,https://www.kinonews.ru/movie_21558/rosemarys-baby,Ребенок Розмари,1968,Rosemary`s Baby,https://www.kinonews.ru/movie_21558/rosemarys-baby,8.92,['США'],"['детектив', 'драма', 'мистика', 'триллер', 'ужасы']",Роман Полански,"['Миа Фэрроу', 'Ральф Беллами']",137 мин
47,https://www.kinonews.ru/movie_1647/the-godfather-part-ii,Крестный отец 2,1974,The Godfather: Part II,https://www.kinonews.ru/movie_1647/the-godfather-part-ii,8.91,['США'],"['драма', 'криминал']",Френсис Форд Коппола,"['Аль Пачино', 'Роберт Де Ниро']",202 мин
48,https://www.kinonews.ru/movie_942/pulp-fiction,Криминальное чтиво,1994,Pulp Fiction,https://www.kinonews.ru/movie_942/pulp-fiction,8.9,['США'],"['драма', 'криминал']",Квентин Тарантино,"['Джон Траволта', 'Сэмюэл Л. Джексон']",154 мин
49,https://www.kinonews.ru/movie_207320/avengers-3-part-i,Мстители 3: Война бесконечности,2018,Avengers: Infinity War,https://www.kinonews.ru/movie_207320/avengers-3-part-i,8.9,['США'],"['боевик', 'кинокомикс', 'приключения', 'фантастика']","Энтони Руссо, Джо Руссо","['Роберт Дауни мл.', 'Крис Хемсворт']",149 мин
50,https://www.kinonews.ru/movie_9207/desjat-negritjat,Десять негритят,1987,,https://www.kinonews.ru/movie_9207/desjat-negritjat,8.9,['СССР'],"['детектив', 'криминал']",Станислав Говорухин,"['Александр Абдулов', 'Алексей Жарков']",130 мин
51,https://www.kinonews.ru/movie_924/the-negotiator,Переговорщик,1998,The Negotiator,https://www.kinonews.ru/movie_924/the-negotiator,8.9,"['Германия', 'США']","['боевик', 'детектив', 'драма', 'криминал', 'триллер']",Ф. Гэри Грей,"['Сэмюэл Л. Джексон', 'Кевин Спейси']",140 мин
52,https://www.kinonews.ru/movie_9444/operaciya-y-i-drugie-priklucheniya-shurika,"Операция ""Ы"" и другие приключения Шурика",1965,,https://www.kinonews.ru/movie_9444/operaciya-y-i-drugie-priklucheniya-shurika,8.89,['СССР'],['приключения'],Леонид Гайдай,"['Александр Демьяненко', 'Алексей Смирнов']",95 мин
53,https://www.kinonews.ru/movie_9351/moskva-slezam-ne-verit,Москва слезам не верит,1979,,https://www.kinonews.ru/movie_9351/moskva-slezam-ne-verit,8.89,['СССР'],"['драма', 'комедия', 'мелодрама']",Владимир Меньшов,"['Вера Алентова', 'Ирина Муравьева']",150 мин
54,https://www.kinonews.ru/movie_2151/dirty-rotten-scoundrels,Отпетые мошенники,1988,Dirty Rotten Scoundrels,https://www.kinonews.ru/movie_2151/dirty-rotten-scoundrels,8.89,['США'],"['комедия', 'криминал']",Фрэнк Оз,"['Майкл Кейн', 'Стив Мартин']",110 мин
55,https://www.kinonews.ru/movie_28536/gone-with-the-wind,Унесенные ветром,1939,Gone with the Wind,https://www.kinonews.ru/movie_28536/gone-with-the-wind,8.88,['США'],"['военный', 'драма', 'мелодрама']","Виктор Флеминг, Джордж Кьюкор, Сэм Вуд","['Вивьен Ли', 'Кларк Гейбл']",238 мин
56,https://www.kinonews.ru/movie_26539/le-professionnel,Профессионал,1981,The Professional,https://www.kinonews.ru/movie_26539/le-professionnel,8.88,['Франция'],"['боевик', 'драма', 'криминал', 'триллер']",Жорж Лотнер,"['Жан-Поль Бельмондо', 'Жан Дезайи']",108 мин
57,https://www.kinonews.ru/movie_9239/zhestokij-romans,Жестокий романс,1984,,https://www.kinonews.ru/movie_9239/zhestokij-romans,8.88,['СССР'],"['драма', 'исторический', 'мелодрама']",Эльдар Рязанов,"['Андрей Мягков', 'Алиса Фрейндлих']",137 мин
58,https://www.kinonews.ru/movie_9849/pes-barbos-i-neobychnyi-kross,Пес Барбос и необычный кросс,1961,,https://www.kinonews.ru/movie_9849/pes-barbos-i-neobychnyi-kross,8.87,['СССР'],"['комедия', 'короткометражный']",Леонид Гайдай,"['Евгений Моргунов', 'Юрий Никулин']",10 мин
59,https://www.kinonews.ru/movie_14942/ekipazh,Экипаж,1979,,https://www.kinonews.ru/movie_14942/ekipazh,8.87,['СССР'],"['драма', 'мелодрама', 'триллер']",Александр Митта,"['Леонид Филатов', 'Александра Яковлева']",144 мин
60,https://www.kinonews.ru/movie_2879/home-alone,Один дома,1990,Home Alone,https://www.kinonews.ru/movie_2879/home-alone,8.86,['США'],"['детский', 'комедия', 'криминал', 'семейный']",Крис Коламбус,"['Маколей Калкин', 'Кэтрин О`Хара']",103 мин
61,https://www.kinonews.ru/movie_3713/back-to-the-future-part-iii,Назад в будущее 3,1990,Back to the Future Part III,https://www.kinonews.ru/movie_3713/back-to-the-future-part-iii,8.86,['США'],"['боевик', 'вестерн', 'комедия', 'приключения', 'семейный', 'фантастика']",Роберт Земекис,"['Майкл Дж. Фокс', 'Кристофер Ллойд']",118 мин
62,https://www.kinonews.ru/movie_947/jurassic-park,Парк Юрского периода,1993,Jurassic Park,https://www.kinonews.ru/movie_947/jurassic-park,8.86,['США'],"['боевик', 'приключения', 'фантастика']",Стивен Спилберг,"['Сэм Нилл', 'Лора Дерн']",127 мин
63,https://www.kinonews.ru/movie_714/se7en,Семь,1995,Se7en,https://www.kinonews.ru/movie_714/se7en,8.86,['CША'],"['детектив', 'драма', 'криминал', 'триллер']",Дэвид Финчер,"['Брэд Питт', 'Морган Фриман']",127 мин
64,https://www.kinonews.ru/movie_67340/il-bisbetico-domato,Укрощение строптивого,1980,Il bisbetico domato,https://www.kinonews.ru/movie_67340/il-bisbetico-domato,8.86,['Италия'],['комедия'],"Франко Кастеллано, Джузеппе Моччиа","['Адриано Челентано', 'Орнелла Мути']",104 мин
65,https://www.kinonews.ru/movie_15806/a-zori-zdes-tihie,А зори здесь тихие,1972,,https://www.kinonews.ru/movie_15806/a-zori-zdes-tihie,8.85,['СССР'],"['военный', 'драма', 'исторический']",Станислав Ростоцкий,"['Ольга Остроумова', 'Елена Драпеко']",160 мин
66,https://www.kinonews.ru/movie_8653/svoi-sredi-chujih-chujoi-sredi-svoih,"Свой среди чужих, чужой среди своих",1974,,https://www.kinonews.ru/movie_8653/svoi-sredi-chujih-chujoi-sredi-svoih,8.85,['СССР'],"['боевик', 'драма']",Никита Михалков,"['Юрий Кузнецов', 'Александр Калягин']",93 мин
67,https://www.kinonews.ru/movie_811/platoon,Взвод,1986,Platoon,https://www.kinonews.ru/movie_811/platoon,8.84,"['Великобритания', 'США']","['боевик', 'военный', 'драма']",Оливер Стоун,"['Том Беренджер', 'Кит Дэвид']",120 мин
68,https://www.kinonews.ru/movie_85886/for-a-few-dollars-more,На несколько долларов больше,1965,For a Few Dollars More,https://www.kinonews.ru/movie_85886/for-a-few-dollars-more,8.84,"['Италия', 'Испания', 'Германия (ФРГ)']","['боевик', 'вестерн', 'криминал', 'приключения']",Серджио Леоне,"['Клинт Иствуд', 'Ли Ван Клиф']",132 мин
69,https://www.kinonews.ru/movie_443/saving-private-ryan,Спасти рядового Райана,1998,Saving Private Ryan,https://www.kinonews.ru/movie_443/saving-private-ryan,8.83,['США'],"['боевик', 'военный', 'драма']",Стивен Спилберг,"['Том Хэнкс', 'Том Сайзмор']",169 мин
70,https://www.kinonews.ru/movie_71/indiana-jones-and-the-last-crusade,Индиана Джонс и последний крестовый поход,1989,Indiana Jones and the Last Crusade,https://www.kinonews.ru/movie_71/indiana-jones-and-the-last-crusade,8.83,['США'],"['боевик', 'приключения', 'триллер']",Стивен Спилберг,"['Харрисон Форд', 'Шон Коннери']",127 мин
71,https://www.kinonews.ru/movie_84/pirates-of-the-caribbean-dead-mans-chest,Пираты Карибского моря 2: Сундук мертвеца,2006,Pirates of the Caribbean: Dead Man`s Chest,https://www.kinonews.ru/movie_84/pirates-of-the-caribbean-dead-mans-chest,8.82,['США'],"['боевик', 'драма', 'комедия', 'мелодрама', 'приключения', 'семейный', 'фэнтези']",Гор Вербински,"['Джонни Депп', 'Орландо Блум']",151 мин
72,https://www.kinonews.ru/movie_120/star-wars-episode-v-the-empire-strikes-back,Звездные войны: Эпизод 5 - Империя наносит ответный удар,1980,Star Wars: Episode V - The Empire Strikes Back,https://www.kinonews.ru/movie_120/star-wars-episode-v-the-empire-strikes-back,8.82,['США'],"['боевик', 'приключения', 'фантастика', 'фэнтези']",Ирвин Кершнер,"['Марк Хэмилл', 'Харрисон Форд']",124 мин
73,https://www.kinonews.ru/movie_1532/gran-torino,Гран Торино,2008,Gran Torino,https://www.kinonews.ru/movie_1532/gran-torino,8.82,['США'],"['боевик', 'драма', 'триллер']",Клинт Иствуд,"['Клинт Иствуд', 'Кристофер Карли']",116 мин
74,https://www.kinonews.ru/movie_43373/my-name-is-khan,Меня зовут Кхан,2010,My Name Is Khan,https://www.kinonews.ru/movie_43373/my-name-is-khan,8.82,['Индия'],"['драма', 'мелодрама']",Каран Джохар,"['Шах Рух Хан', 'Николас Пэджон']",165 мин
75,https://www.kinonews.ru/movie_1640/raging-bull,Бешеный бык,1980,Raging Bull,https://www.kinonews.ru/movie_1640/raging-bull,8.82,['США'],"['биографический', 'драма', 'спорт']",Мартин Скорсезе,"['Роберт Де Ниро', 'Джон Туртурро']",129 мин
76,https://www.kinonews.ru/movie_45/predator,Хищник,1987,Predator,https://www.kinonews.ru/movie_45/predator,8.81,['США'],"['боевик', 'приключения', 'триллер', 'ужасы', 'фантастика']",Джон МакТирнан,"['Арнольд Шварценеггер', 'Карл Уэзерс']",107 мин
77,https://www.kinonews.ru/movie_1178/alien,Чужой,1979,Alien,https://www.kinonews.ru/movie_1178/alien,8.81,['США'],"['триллер', 'ужасы', 'фантастика']",Ридли Скотт,"['Сигурни Уивер', 'Том Скерритт']",117 мин
78,https://www.kinonews.ru/movie_591/dead-poets-society,Общество мертвых поэтов,1989,Dead Poets Society,https://www.kinonews.ru/movie_591/dead-poets-society,8.81,['США'],['драма'],Питер Уир,"['Робин Уильямс', 'Роберт Шон Леонард']",128 мин
79,https://www.kinonews.ru/movie_2898/fight-club,Бойцовский клуб,1999,Fight Club,https://www.kinonews.ru/movie_2898/fight-club,8.8,"['Германия', 'США']","['драма', 'криминал', 'триллер']",Дэвид Финчер,"['Брэд Питт', 'Хелена Бонем Картер']",139 мин
80,https://www.kinonews.ru/movie_28988/la-vita-e-bella,Жизнь прекрасна,1997,La Vita è bella,https://www.kinonews.ru/movie_28988/la-vita-e-bella,8.8,['Италия'],"['военный', 'драма', 'комедия', 'мелодрама']",Роберто Бениньи,"['Роберто Бениньи', 'Николетта Браски']",116 мин
81,https://www.kinonews.ru/movie_9245/neveroyatnie-priklucheniya-italiyancev-v-rossii,Невероятные приключения итальянцев в России,1973,,https://www.kinonews.ru/movie_9245/neveroyatnie-priklucheniya-italiyancev-v-rossii,8.8,"['СССР', 'Италия']","['комедия', 'приключения']","Эльдар Рязанов, Франко Проспери","['Андрей Миронов', 'Евгений Евстигнеев']",104 мин
82,https://www.kinonews.ru/movie_30424/breakfast-at-tiffanys,Завтрак у Тиффани,1961,Breakfast at Tiffany`s,https://www.kinonews.ru/movie_30424/breakfast-at-tiffanys,8.8,['США'],"['драма', 'комедия', 'мелодрама']",Блейк Эдвардс,"['Одри Хепберн', 'Микки Руни']",115 мин
83,https://www.kinonews.ru/movie_448/cast-away,Изгой,2000,Cast Away,https://www.kinonews.ru/movie_448/cast-away,8.79,['США'],"['драма', 'приключения']",Роберт Земекис,"['Том Хэнкс', 'Хелен Хант']",143 мин
84,https://www.kinonews.ru/movie_1396/lethal-weapon,Смертельное оружие,1987,Lethal Weapon,https://www.kinonews.ru/movie_1396/lethal-weapon,8.79,['США'],"['боевик', 'криминал', 'триллер']",Ричард Доннер,"['Мел Гибсон', 'Дэнни Гловер']",109 мин
85,https://www.kinonews.ru/movie_1617/casino,Казино,1995,Casino,https://www.kinonews.ru/movie_1617/casino,8.79,"['США', 'Франция']","['драма', 'исторический', 'криминал', 'триллер']",Мартин Скорсезе,"['Роберт Де Ниро', 'Шэрон Стоун']",178 мин
86,https://www.kinonews.ru/movie_18168/lawrence-of-arabia,Лоуренс Аравийский,1962,Lawrence of Arabia,https://www.kinonews.ru/movie_18168/lawrence-of-arabia,8.79,['Великобритания'],"['биографический', 'военный', 'драма', 'приключения']",Дэвид Лин,"['Дональд Вулфит', 'Клод Рейнс']",228 мин
87,https://www.kinonews.ru/movie_8924/pokrovskie-vorota,Покровские ворота,1982,,https://www.kinonews.ru/movie_8924/pokrovskie-vorota,8.79,['СССР'],"['драма', 'комедия', 'мелодрама', 'мюзикл']",Михаил Козаков,"['Олег Меньшиков', 'Софья Пилявская']",140 мин
88,https://www.kinonews.ru/movie_73/raiders-of-the-lost-ark,Индиана Джонс: В поисках утраченного ковчега,1981,Raiders of the Lost Ark,https://www.kinonews.ru/movie_73/raiders-of-the-lost-ark,8.78,['США'],"['боевик', 'приключения', 'триллер']",Стивен Спилберг,"['Харрисон Форд', 'Карен Аллен']",115 мин
89,https://www.kinonews.ru/movie_734/million-dollar-baby,Малышка на миллион,2004,Million Dollar Baby,https://www.kinonews.ru/movie_734/million-dollar-baby,8.78,['США'],"['драма', 'спорт']",Клинт Иствуд,"['Хилари Суонк', 'Клинт Иствуд']",132 мин
90,https://www.kinonews.ru/movie_9248/beregis-avtomobilja,Берегись автомобиля,1966,,https://www.kinonews.ru/movie_9248/beregis-avtomobilja,8.78,['СССР'],"['комедия', 'криминал', 'мелодрама']",Эльдар Рязанов,"['Юрий Яковлев', 'Андрей Миронов']",94 мин
