,url,name,year,en_name,poster_url,rating,country,genre,director,main_actors,lentgh
46,https://www.kinonews.ru/movie_284687/reminiscence,Воспоминание,2021,Reminiscence,https://www.kinonews.ru/movie_284687/reminiscence,6.14,['США'],"['мелодрама', 'триллер', 'фантастика']",Лиза Джой Нолан,"['Ребекка Фергюсон', 'Хью Джекман']",116 мин
47,https://www.kinonews.ru/movie_228625/fast-i-furious-9,Форсаж 9,2021,Fast & Furious 9,https://www.kinonews.ru/movie_228625/fast-i-furious-9,6.09,['США'],"['боевик', 'криминал', 'приключения', 'триллер']",Джастин Лин,"['Вин Дизель', 'Мишель Родригес']",145 мин
48,https://www.kinonews.ru/movie_197776/the-ice-road,Ледяной драйв,2021,The Ice Road,https://www.kinonews.ru/movie_197776/the-ice-road,6.08,['США'],"['боевик', 'триллер']",Джонатан Хенсли,"['Лиам Нисон', 'Лоуренс Фишборн']",103 мин
49,https://www.kinonews.ru/movie_280540/dorogie-tovarishchi,Дорогие товарищи!,2020,,https://www.kinonews.ru/movie_280540/dorogie-tovarishchi,6.0,['Россия'],"['драма', 'исторический']",Андрей Кончаловский,"['Юлия Высоцкая', 'Иван Мартынов']",116 мин
50,https://www.kinonews.ru/movie_183526/the-croods-2,Семейка Крудс 2: Новоселье,2020,The Croods: A New Age,https://www.kinonews.ru/movie_183526/the-croods-2,5.96,['США'],"['комедия', 'мультфильм', 'приключения', 'семейный', 'фэнтези']",Джоэль Кроуфорд,"['Николас Кейдж', 'Эмма Стоун']",95 мин
51,https://www.kinonews.ru/movie_300298/old,Время,2021,Old,https://www.kinonews.ru/movie_300298/old,5.9,['США'],"['детектив', 'драма', 'триллер']",М. Найт Шьямалан,"['Гаэль Гарсия Берналь', 'Вики Крипс']",108 мин
52,https://www.kinonews.ru/movie_260132/wonder-woman-2,Чудо-женщина 2: 1984,2020,Wonder Woman 1984,https://www.kinonews.ru/movie_260132/wonder-woman-2,5.89,"['США', 'Великобритания', 'Испания']","['боевик', 'кинокомикс', 'приключения', 'фэнтези']",Пэтти Дженкинс,"['Галь Гадот', 'Крис Пайн']",151 мин
53,https://www.kinonews.ru/movie_191145/space-jam-2,Космический джем 2: Новое поколение,2021,Space Jam: A New Legacy,https://www.kinonews.ru/movie_191145/space-jam-2,5.81,['США'],"['комедия', 'мультфильм', 'приключения', 'семейный', 'спорт', 'фантастика', 'фэнтези']",Малкольм Д. Ли,"['ЛеБрон Джеймс', 'Дон Чидл']",120 мин
54,https://www.kinonews.ru/movie_274376/venom-2,Веном 2,2021,Venom: Let There Be Carnage,https://www.kinonews.ru/movie_274376/venom-2,5.54,['США'],"['боевик', 'драма', 'кинокомикс', 'криминал', 'триллер', 'фэнтези']",Энди Серкис,"['Том Харди', 'Мишель Уильямс']",90 мин
55,https://www.kinonews.ru/movie_275965/tom-and-jerry,Том и Джерри,2021,Tom and Jerry,https://www.kinonews.ru/movie_275965/tom-and-jerry,5.5,"['Великобритания', 'Франция', 'Германия', 'США']","['детский', 'комедия', 'приключения', 'семейный']",Тим Стори,"['Хлоя Грейс Морец', 'Майкл Пенья']",101 мин
56,https://www.kinonews.ru/movie_279779/jolt,Красотка на взводе,2021,Jolt,https://www.kinonews.ru/movie_279779/jolt,5.47,['США'],['боевик'],Таня Уэкслер,"['Кейт Бекинсейл', 'Джей Кортни']",91 мин
57,https://www.kinonews.ru/movie_278234/saw-9,Пила: Спираль,2021,Spiral: From the Book of Saw,https://www.kinonews.ru/movie_278234/saw-9,5.35,"['США', 'Канада']","['детектив', 'криминал', 'триллер', 'ужасы']",Даррен Линн Боусман,"['Морган Дэвид Джонс', 'Дэн Петронижевич']",93 мин
58,https://www.kinonews.ru/movie_278359/gunpowder-milkshake,Пороховой коктейль,2021,Gunpowder Milkshake,https://www.kinonews.ru/movie_278359/gunpowder-milkshake,5.18,"['США', 'Франция']","['боевик', 'приключения', 'триллер']",Навот Папушадо,"['Карла Гуджино', 'Лена Хеди']",114 мин
59,https://www.kinonews.ru/movie_273644/the-witches,Ведьмы,2020,The Witches,https://www.kinonews.ru/movie_273644/the-witches,5.05,"['США', 'Мексика']","['детектив', 'комедия', 'приключения', 'семейный', 'фэнтези']",Роберт Земекис,"['Энн Хэтэуэй', 'Октавия Спенсер']",106 мин
60,https://www.kinonews.ru/movie_270041/monster-hunter,Охотник на монстров,2020,Monster Hunter,https://www.kinonews.ru/movie_270041/monster-hunter,4.92,"['США', 'Германия', 'Япония', 'Китай']","['боевик', 'приключения', 'фэнтези']",Пол В.С. Андерсон,"['Милла Йовович', 'Тони Джа']",99 мин
61,https://www.kinonews.ru/movie_190400/gi-joe-3,G.I. Joe: Бросок кобры 3. Снейк Айз,2021,Snake Eyes: G.I. Joe Origins,https://www.kinonews.ru/movie_190400/gi-joe-3,4.89,"['Канада', 'США']","['боевик', 'приключения', 'триллер', 'фантастика', 'фэнтези']",Роберт Швентке,"['Самара Уивинг', 'Генри Голдинг']",121 мин
62,https://www.kinonews.ru/movie_258429/konek-gorbunok,Конек-Горбунок,2021,,https://www.kinonews.ru/movie_258429/konek-gorbunok,4.89,['Россия'],"['детский', 'приключения', 'семейный']",Олег Погодин,"['Антон Шагин', 'Павел Деревянко']",111 мин
63,https://www.kinonews.ru/movie_284445/kolskaya-sverhglubokaya,Кольская сверхглубокая,2020,,https://www.kinonews.ru/movie_284445/kolskaya-sverhglubokaya,4.82,['Россия'],"['триллер', 'ужасы']",Арсений Сюхин,"['Милена Радулович', 'Никита Дювбанов']",113 мин
64,https://www.kinonews.ru/movie_249409/chaos-walking,Поступь хаоса,2021,Chaos Walking,https://www.kinonews.ru/movie_249409/chaos-walking,4.79,"['США', 'Канада']","['приключения', 'фантастика']",Даг Лайман,"['Том Холланд', 'Мадс Миккельсен']",109 мин
65,https://www.kinonews.ru/movie_255002/war-with-grandpa,Дедушка НЕлегкого поведения,2020,The War with Grandpa,https://www.kinonews.ru/movie_255002/war-with-grandpa,4.35,['США'],"['драма', 'комедия', 'семейный']",Тим Хилл,"['Роберт Де Ниро', 'Ума Турман']",94 мин
66,https://www.kinonews.ru/movie_267974/the-tax-collector,Выбивая долги,2020,The Tax Collector,https://www.kinonews.ru/movie_267974/the-tax-collector,3.75,['США'],"['боевик', 'драма', 'криминал', 'триллер']",Дэвид Эйер,"['Шайя ЛаБеф', 'Лана Паррийа']",95 мин
67,https://www.kinonews.ru/movie_292782/shadow-in-the-cloud,Воздушный бой,2020,Shadow in the Cloud,https://www.kinonews.ru/movie_292782/shadow-in-the-cloud,3.57,"['Новая Зеландия', 'США']","['боевик', 'военный', 'ужасы']",Роузэнн Лианг,"['Хлоя Грейс Морец', 'Ник Робинсон']",83 мин
68,https://www.kinonews.ru/movie_280906/kogda-padali-austy,Чернобыль,2021,,https://www.kinonews.ru/movie_280906/kogda-padali-austy,3.4,['Россия'],"['драма', 'исторический']",Данила Козловский,"['Данила Козловский', 'Оксана Акиньшина']",
69,https://www.kinonews.ru/movie_284760/neposredstvenno-kaha,Непосредственно Каха!,2020,,https://www.kinonews.ru/movie_284760/neposredstvenno-kaha,2.0,['Россия'],['комедия'],Виктор Шамиров,"['Марина Калецкая', 'Людмила Артемьева']",110 мин
70,https://www.kinonews.ru/movie_266327/come-away,Питер Пэн и Алиса в стране чудес,2020,Come Away,https://www.kinonews.ru/movie_266327/come-away,1.5,['США'],"['драма', 'приключения', 'фэнтези']",Бренда Чепмен,"['Анджелина Джоли', 'Майкл Кейн']",94 мин
