url,name,year,en_name,poster_url,rating,world_fees,budget,country,genre,director,main_actors,lentgh,description
https://www.kinonews.ru/movie_215694/central-intelligence,Полтора шпиона,2016,Central Intelligence,https://www.kinonews.ru/movie_215694/central-intelligence,7.02,$216 972 543,$50 000 000,"['США', 'Китай']","['боевик', 'комедия', 'криминал']",Роусон Маршалл Тербер,"['Дуэйн Джонсон', 'Кевин Харт']",107 мин,"Сюжет картины будет строиться вокруг обычного финансового консультанта, который когда-то был первым парнем в своей школе. После того, как он случайно находит в Facebook одноклассника, бывшего ""ботана"", а ныне супершпиона в бегах, его жизнь претерпевает радикальные изменения, погружая героя в мир интриг, заговоров и смертельно опасных заданий."
https://www.kinonews.ru/movie_734/million-dollar-baby,Малышка на миллион,2004,Million Dollar Baby,https://www.kinonews.ru/movie_734/million-dollar-baby,8.78,$216 763 646,$30 000 000,['США'],"['драма', 'спорт']",Клинт Иствуд,"['Хилари Суонк', 'Клинт Иствуд']",132 мин,"Мэгги Фитцжеральд мечтает стать профессиональной боксершей. Помочь ей в этом может только Фрэнки Данн - тренер по боксу, посвятивший этому вида спорта всю свою жизнь.Перед съемками Суэнк тренировала четырехкратная чемпионка мира по кикбоксингу Люсия Рийкер, которая сыграла в фильме роль Билли."
https://www.kinonews.ru/movie_94186/the-help,Прислуга,2011,The Help,https://www.kinonews.ru/movie_94186/the-help,8.32,$216 639 112,$25 000 000,"['США', 'Индия', 'ОАЭ']",['драма'],Тейт Тейлор,"['Эмма Стоун', 'Виола Дэвис']",146 мин,60-е годы прошлого века. Америка. Юг.Фильм объединяет судьбы двух чернокожих и одной белой женщин. У каждой из них непростая и тяжелая судьба. Но все они хотят найти справедливость в этом безжалостном мире и изо всех сил пытаются изменить свои судьбы...
https://www.kinonews.ru/movie_201/twins,Близнецы,1988,Twins,https://www.kinonews.ru/movie_201/twins,8.06,$216 614 388,$15 000 000,['США'],"['комедия', 'криминал']",Айван Рейтман,"['Арнольд Шварценеггер', 'Денни ДеВито']",107 мин,"Физически совершенный, но совершенно не знающий жизни  простодушный мужчина, отправляется на поиски во всех смыслах совершенно  непохожего на него брата-близнеца. "
https://www.kinonews.ru/movie_271861/little-women,Маленькие женщины,2019,Little Women,https://www.kinonews.ru/movie_271861/little-women,6.86,$216 601 214,$40 000 000,['США'],"['драма', 'исторический', 'мелодрама']",Грета Гервиг,"['Сирша Ронан', 'Эмма Уотсон']",135 мин,"Америка. 60-е годы 19-го века. Фильм рассказывает историю жизни четырех сестер, на долю которых выпадают не очень простые испытания во времена кровопролитной Гражданской войны."
https://www.kinonews.ru/movie_38892/valentines-day,День Святого Валентина,2010,Valentine`s Day,https://www.kinonews.ru/movie_38892/valentines-day,6.89,$216 485 654,$52 000 000,['США'],"['комедия', 'мелодрама']",Гэрри Маршалл,"['Брэдли Купер', 'Энн Хэтэуэй']",125 мин,Судьбы многих влюбленных и одиноких сердец в Лос-Анджелесе переплетаются в ожидании одного единственного Дня - Дня Всех Влюбленных - Дня Святого Валентина.
https://www.kinonews.ru/movie_67555/bad-teacher,Очень плохая училка,2011,Bad Teacher,https://www.kinonews.ru/movie_67555/bad-teacher,7.32,$216 197 492,$20 000 000,['США'],['комедия'],Джейк Кэздан,"['Кэмерон Диаз', 'Люси Панч']",92 мин,"Комедия о сквернословящей учительнице первых классов,  которая, будучи брошена своим богатым покровителем, начинает заигрывать со  своим коллегой по работе."
https://www.kinonews.ru/movie_309445/song-ni-yi-duo-xiao-hong-hua,Аленький цветочек,2020,Song ni yi duo xiao hong hua,https://www.kinonews.ru/movie_309445/song-ni-yi-duo-xiao-hong-hua,0.0,$216 000 000,0,['Китай'],"['драма', 'семейный']",Хань Янь,"['Джексон\xa0И', 'Лю Хаоцюнь']",122 мин,"Трогательная история о молодых людях, которые больны раком. И не смотря на тяжёлую болезнь, они стараются не унывать и жить полноценной жизнью, наслаждаясь каждым прожитым днем."
https://www.kinonews.ru/movie_183526/the-croods-2,Семейка Крудс 2: Новоселье,2020,The Croods: A New Age,https://www.kinonews.ru/movie_183526/the-croods-2,6.0,$215 905 815,0,['США'],"['комедия', 'мультфильм', 'приключения', 'семейный', 'фэнтези']",Джоэль Кроуфорд,"['Николас Кейдж', 'Эмма Стоун']",95 мин,Продолжение фэнтезийной комедии о забавных приключениях членов доисторического семейства Крудсов.
https://www.kinonews.ru/movie_511/clear-and-present-danger,Прямая и явная угроза,1994,Clear and Present Danger,https://www.kinonews.ru/movie_511/clear-and-present-danger,6.83,$215 887 717,$62 000 000,['США'],"['боевик', 'триллер']",Филлип Нойс,"['Харрисон Форд', 'Уиллем Дефо']",141 мин,"Джей Райан крупная шишка в ЦРУ. И он берется только за крупные дела.Близкий друг президента был убит, пострадали и члены его семьи. Трагедия произошла на яхте, в Карибском бассейне. Расследование выводит Джека Райана на крупную колумбийскую мафию. Но на этом цепочка подозреваемых по этому делу не завершается. Джек идет дальше и доходит до администрации президента. Распутать такое дело не просто, это крайне опасно. "
https://www.kinonews.ru/movie_73609/one-hundred-and-one-dalmatians,101 далматинец,1961,One Hundred and One Dalmatians,https://www.kinonews.ru/movie_73609/one-hundred-and-one-dalmatians,8.88,$215 880 014,$4 000 000,['США'],"['мультфильм', 'приключения', 'семейный']","Клайд Джероними, Хэмильтон Ласки, Вольфганг Райтерман","['Род Тейлор', 'Дж. Пэт О’Мэлли']",79 мин,"Злобная и коварная Стервелла Де Виль похищает щенков-далматинцев, чтобы сшить себе новую шубу из их шкурок. Но она не учла, что на поиски своих детей отправляются родители Понго и Пэдди, которые во что бы то ни стало спасут малышей и проучат злодейку."
https://www.kinonews.ru/movie_167881/ted-2,Третий лишний 2,2015,Ted 2,https://www.kinonews.ru/movie_167881/ted-2,6.51,$215 863 606,$68 000 000,['США'],['комедия'],Сет МакФарлейн,"['Марк Уолберг', 'Сет МакФарлейн']",115 мин,Продолжение истории о взрослом мальчике Джоне и его друге - медведе Тедди.
https://www.kinonews.ru/movie_858/bram-stokers-dracula,Дракула Брэма Стокера,1992,Dracula,https://www.kinonews.ru/movie_858/bram-stokers-dracula,8.3,$215 862 692,$40 000 000,['США'],"['драма', 'мелодрама', 'триллер', 'ужасы', 'фэнтези']",Френсис Форд Коппола,"['Гэри Олдман', 'Вайнона Райдер']",128 мин,"Конец XIX века. Юрист Джонатан едет в Трансильванию к графу Дракуле, желающему купить дом в Лондоне. Пленив молодого человека, Дракула отправляется в Лондон к возлюбленной Джонатана Мине.Этот фильм стал первым в фильмографии Моники Беллучи: до него она была моделью. Моника сыграла одну из невест Дракулы."
https://www.kinonews.ru/movie_7569/vertical-limit,Вертикальный предел,2000,Vertical Limit,https://www.kinonews.ru/movie_7569/vertical-limit,8.08,$215 663 859,$75 000 000,"['США', 'Германия']","['боевик', 'драма', 'приключения', 'триллер']",Мартин Кэмпбелл,"['Крис О`Доннелл', 'Робин Танни']",124 мин,"Питер Гаррет и его группа из пяти человек срочно идут в горы. Под завалами погребена группа альпинистов, и их последняя надежда на спасение - срочная помощь группы Гаррета. Времени у спасателей совсем мало, смерть может их опередить. Но путь очень сложен, ведь подняться нужно на вторую после Эвереста по высоте горную вершину. Там, за облаками - вертикальный предел, зона, невыносимая для человека, и они идут туда."
https://www.kinonews.ru/movie_3772/ghostbusters-ii,Охотники за привидениями 2,1989,Ghostbusters II,https://www.kinonews.ru/movie_3772/ghostbusters-ii,8.26,$215 394 738,$37 000 000,['США'],"['боевик', 'комедия', 'приключения', 'фантастика', 'фэнтези']",Айван Рейтман,"['Билл Мюррэй', 'Сигурни Уивер']",108 мин,"Охотники за привидениями вновь выходят на охоту на улицы Нью-Йорка для борьбы с очень опасным призраком Питером МакНиколом, который хочет прибрать город полностью в свои руки."
https://www.kinonews.ru/movie_1287/the-patriot,Патриот,2000,The Patriot,https://www.kinonews.ru/movie_1287/the-patriot,8.35,$215 294 342,$110 000 000,"['США', 'Германия']","['боевик', 'военный', 'драма', 'исторический']",Роланд Эммерих,"['Мел Гибсон', 'Хит Леджер']",165 мин,"Когда над страной вспыхнуло пламя страшной войны, прославленный ветеран и отец семерых детей Бенджамин Мартин остался в стороне. Но хладнокровное убийство его сына в одночасье меняет все его жизнь.Изначально по сценарию у главного героя было шесть детей, но Мел Гибсон попросил добавить еще одного, так как сам являлся отцом семерых детей. "
https://www.kinonews.ru/movie_12793/the-sorcerers-apprentice,Ученик чародея,2010,The Sorcerer`s Apprentice,https://www.kinonews.ru/movie_12793/the-sorcerers-apprentice,7.09,$215 283 742,$150 000 000,['США'],"['боевик', 'приключения', 'семейный', 'фэнтези']",Джон Тартелтауб,"['Николас Кейдж', 'Моника Беллуччи']",109 мин,"Однажды жизнь простого студента Дейва, который учится и живет в Нью-Йорке, кардинально меняется, когда он встречает современного волшебника Бальтазара Блейка. Маг ищет ученика и Дейв, как нельзя кстати, подходит ему.Но давний враг Бальтазара - злой колдун Хорват, собрался с силами и хочет поквитаться с ним, а заодно, и уничтожить весь город... "
https://www.kinonews.ru/movie_67501/just-go-with-it,Притворись моей женой,2011,Just Go with It,https://www.kinonews.ru/movie_67501/just-go-with-it,7.6,$214 945 591,$80 000 000,['США'],"['комедия', 'мелодрама']",Дэннис Дуган,"['Дженнифер Энистон', 'Адам Сэндлер']",117 мин,"Заручившийся поддержкой матери одиночки и ее детей мужчина, пытается завоевать сердце женщины свой мечты."
https://www.kinonews.ru/movie_134198/the-expendables-3,Неудержимые 3,2014,The Expendables 3,https://www.kinonews.ru/movie_134198/the-expendables-3,6.52,$214 657 577,$90 000 000,['США'],"['боевик', 'приключения', 'триллер']",Патрик Хьюз,"['Сильвестр Сталлоне', 'Джейсон Стэтхэм']",126 мин,Сборная  Голливуда снова в игре. Самые  громкие имена. Самые  широкие плечи. Самые  дорогие игрушки. Самые  весомые аргументы. И  одна сногсшибательная блондинка. Настоящие  джентльмены просто так не собираются.
https://www.kinonews.ru/movie_24348/dirty-dancing,Грязные танцы,1987,Dirty Dancing,https://www.kinonews.ru/movie_24348/dirty-dancing,8.53,$214 577 242,$6 000 000,['США'],"['драма', 'мелодрама', 'музыка']",Эмиль Ардолино,"['Дженнифер Грэй', 'Патрик Суэйзи']",100 мин,"В уютный семейный отель для обеспеченных семей приезжает девушка Фрэнсис со своими родителями. Но вскоре она начинает испытывать симпатию к учителю танцев Джонии, который работает в отеле. Он отвечает ей взаимностью и свою страсть они передают друг другу с помощью ""грязных танцев""..."
https://www.kinonews.ru/movie_265510/creed-ii,Крид 2,2018,Creed II,https://www.kinonews.ru/movie_265510/creed-ii,7.3,$214 215 889,$50 000 000,['США'],"['драма', 'спорт']",Стивен Кейпл мл.,"['Майкл Б. Джордан', 'Сильвестр Сталлоне']",130 мин,"Недавно коронованный чемпион в полутяжелом весе Адонис Крид, который находится по опекой Рокки Бальбоа, должен встретиться на ринге с Виктором Драго - сыном боксера Ивана Драго. "
https://www.kinonews.ru/movie_402/public-enemies,Джонни Д.,2009,Public Enemies,https://www.kinonews.ru/movie_402/public-enemies,7.77,$214 104 620,$100 000 000,['США'],"['биографический', 'драма', 'исторический', 'криминал']",Майкл Манн,"['Кристиан Бейл', 'Джонни Депп']",140 мин,Полиция пытается задержать троицу известных гангстеров во главе со знаменитым Джоном Деллинджером во время криминального бума в 1930-е годы.
https://www.kinonews.ru/movie_258311/smallfoot,Смолфут,2018,Smallfoot,https://www.kinonews.ru/movie_258311/smallfoot,7.81,$214 040 103,$80 000 000,['США'],"['комедия', 'мультфильм', 'мюзикл', 'приключения', 'семейный', 'фэнтези']",Кэри Киркпатрик,"['Зендая', 'Чаннинг Татум']",96 мин,"В центре сюжета любознательный Снежный Человек, убежденный, что неуловимые существа, известные также как «люди» действительно существуют!"
https://www.kinonews.ru/movie_1202/the-bourne-identity,Идентификация Борна,2002,The Bourne Identity,https://www.kinonews.ru/movie_1202/the-bourne-identity,8.46,$214 034 224,$60 000 000,"['США', 'Германия', 'Чехия']","['боевик', 'детектив', 'приключения', 'триллер']",Даг Лайман,"['Мэтт Дэймон', 'Франка Потенте']",119 мин,"Рыбаки находят в море раненого человека с полной потерей памяти. Вскоре он узнает, что его зовут Джейсон Борн и что его пытаются убить. У него совсем мало времени, чтобы понять, кто он и почему за ним охотятся.Среди поддельных паспортов у Борна был и российский. По-английски его русское имя написано как Foma Kiniaev, а по-русски - Ащьф Лштшфум (русскими буквами, соответствующими латинским на клавиатуре).Главного героя зовут Борн в честь реального священника Энсела Борна, который однажды в 1887 году, забыл кто он, и начал жизнь заново под фамилей Браун. Три месяца спустя он вспомнил всю свою ""борновскую"" жизнь, но напрочь забыл ""брауновскую""."
https://www.kinonews.ru/movie_2094/disclosure,Разоблачение,1994,Disclosure,https://www.kinonews.ru/movie_2094/disclosure,8.3,$214 015 089,$55 000 000,['США'],"['драма', 'триллер', 'эротика']",Барри Левинсон,"['Майкл Дуглас', 'Деми Мур']",128 мин,"Карьера и личная жизнь сотрудника крупной компании Тома оказывается под угрозой после того, как его начальница, разгневанная его отказом с ней переспать, выдвигает против него обвинение в сексуальных домогательствах."
https://www.kinonews.ru/movie_942/pulp-fiction,Криминальное чтиво,1994,Pulp Fiction,https://www.kinonews.ru/movie_942/pulp-fiction,8.9,$213 928 762,$8 000 000,['США'],"['драма', 'криминал']",Квентин Тарантино,"['Джон Траволта', 'Сэмюэл Л. Джексон']",154 мин,"Три истории из жизни двух бандитов - Винсента Вега и Джулса Винфилда, работающих на Марселласа Уоллеса - одного из преступных боссов Лос-Анджелеса."
https://www.kinonews.ru/movie_1953/the-aviator,Авиатор,2004,The Aviator,https://www.kinonews.ru/movie_1953/the-aviator,8.22,$213 719 942,$110 000 000,"['США', 'Германия']","['биографический', 'драма', 'мелодрама']",Мартин Скорсезе,"['Леонардо ДиКаприо', 'Кейт Бланшетт']",170 мин,"Реальная история жизни миллиардера Ховарда Хьюза - владельца кинокомпании и ""Плейбоя"". Но есть у него и еще одна страсть: Говард одержим авиацией.Фильм стал обладателем пяти премий ""Оскар"", одну из которых получила Кейт Бланшетт. Не зря Скорсезе заставлял актрису учить наизусть все ужимки и жесты Кэтрин Хепберн, которую Кейт и сыграла."
https://www.kinonews.ru/movie_5765/wo-hu-cang-long,"Крадущийся тигр, затаившийся дракон",2000,"Crouching Tiger, Hidden Dragon",https://www.kinonews.ru/movie_5765/wo-hu-cang-long,7.94,$213 525 736,$17 000 000,"['США', 'Тайвань', 'Гонконг', 'Китай']","['боевик', 'драма', 'приключения', 'триллер']",Энг Ли,"['Цзыи Чжан', 'Чоу Юнь-Фат']",120 мин,"Исчез нефритовый меч. На его поиски отправляются сразу несколько мастеров боевых искусств. Известно лишь одно: убийца из прошлого захватил его.  На фоне великолепных ландшафтов разворачиваются одновременно любовная история, и история противостояния великолепных бойцов. "
https://www.kinonews.ru/movie_1384/braveheart,Храброе сердце,1995,Braveheart,https://www.kinonews.ru/movie_1384/braveheart,9.06,$213 216 216,$72 000 000,['США'],"['биографический', 'боевик', 'военный', 'драма', 'исторический']",Мел Гибсон,"['Мел Гибсон', 'Джеймс Робинсон']",178 мин,"Шотландия, XIII век. Легендарный национальный герой Уильям Уоллас, вернувшись домой с войны, мечтает о мирной жизни. Однако его невеста убита, и Уоллас вновь вступает в битву.Потомки Уолласа снялись в картине в эпизодических ролях. Они также помогали Мелу Гибсону - режиссеру и исполнителю главной роли - восстановить исторические события."
https://www.kinonews.ru/movie_153584/into-the-woods,Чем дальше в лес...,2014,Into the Woods,https://www.kinonews.ru/movie_153584/into-the-woods,6.44,$212 902 372,$50 000 000,['США'],"['драма', 'комедия', 'мюзикл', 'приключения', 'фэнтези']",Роб Маршалл,"['Джонни Депп', 'Анна Кендрик']",125 мин,"Рассказ пойдет о пекаре и его жене, которые, из-за возложенного на них проклятья, не могут завести детей. Для решения своей проблемы они отправляются на поиски злой ведьмы и встречают по дороге таких сказочных существ как Золушка, Рапунцель, Джек (из сказки ""Джек и бобовый стебель"") и Красная шапочка."
https://www.kinonews.ru/movie_3100/bedtime-stories,Сказки на ночь,2008,Bedtime Stories,https://www.kinonews.ru/movie_3100/bedtime-stories,6.43,$212 874 864,$80 000 000,['США'],"['комедия', 'семейный', 'фэнтези']",Адам Шенкман,"['Адам Сэндлер', 'Гай Пирс']",99 мин,"Главный герой - одинокий архитектор, как-то вечером начинает рассказывать сказку на ночь своим любимым племянникам. Но кто бы мог подумать, что выдуманные сказочные персонажи вдруг оживут, начнут вмешиваться в реальную жизнь, а он найдет свою настоящую любовь..."
https://www.kinonews.ru/movie_2128/miss-congeniality,Мисс Конгениальность,2000,Miss Congeniality,https://www.kinonews.ru/movie_2128/miss-congeniality,7.71,$212 742 720,$45 000 000,"['США', 'Австралия']","['детектив', 'комедия', 'криминал']",Дональд Питри,"['Майкл Кейн', 'Сандра Баллок']",109 мин,"Серийный убийца терроризирует участниц конкурса красоты. Чтобы поймать его ФБР направляет на конкурс своего агента Грейс (Баллок). Но чтобы не вызвать подозрений, Грейс приходится учиться самому важному и сложному - быть женщиной."
https://www.kinonews.ru/movie_266125/jungle-cruise,Круиз по джунглям,2021,Jungle Cruise,https://www.kinonews.ru/movie_266125/jungle-cruise,6.24,$212 601 219,0,['США'],"['боевик', 'комедия', 'приключения', 'семейный', 'фэнтези']",Жауме Кольет-Серра,"['Дуэйн Джонсон', 'Эмили Блант']",127 мин,"Фильм повторяет аттракцион ""Круиз по джунглям"" из тематического парка Диснейлэнд, где на лодке группа путешественников плывет по реке через джунгли, населенные опасными животными и рептилиями."
https://www.kinonews.ru/movie_3260/entrapment,Западня,1999,Entrapment,https://www.kinonews.ru/movie_3260/entrapment,7.54,$212 404 396,$66 000 000,"['США', 'Великобритания', 'Германия']","['криминал', 'мелодрама', 'триллер']",Джон Эмиел,"['Шон Коннери', 'Кэтрин Зета-Джонс']",113 мин,"Роберт Макдугал - выдающийся вор международного масшатаба. Вирджиния Бейкер - воровка с большим талантом. Они решают работать вместе, но кто-то из них готовит другому западню.В фильме много ошибок. Например, вначале обсуждается пять чипов стоимостью 4 миллиона долларов каждый. В конце герой Коннери отдает четыре чипа и говорит, что они стоят 5 миллионов долларов каждый."
https://www.kinonews.ru/movie_1262/ace-ventura-when-nature-calls,Эйс Вентура 2: Когда зовет природа,1995,Ace Ventura: When Nature Calls,https://www.kinonews.ru/movie_1262/ace-ventura-when-nature-calls,8.21,$212 385 533,$30 000 000,['США'],"['боевик', 'детектив', 'комедия', 'приключения']",Стив Одекерк,"['Джим Керри', 'Софи Оконедо']",90 мин,"Эйс Вентура - детектив по розыску домашних животных, получает новое задание на африканском континенте. Он должен найти священное животное Шикаку племени Вачати. Если оно не будет найдено к сроку, то разразится межплеменная война."
https://www.kinonews.ru/movie_216/end-of-days,Конец света,1999,End of Days,https://www.kinonews.ru/movie_216/end-of-days,7.09,$211 989 043,$100 000 000,['США'],"['боевик', 'мистика', 'триллер', 'ужасы', 'фэнтези']",Питер Хайамс,"['Арнольд Шварценеггер', 'Гэбриел Бирн']",122 мин,"28 декабря 1999 года горожане Нью-Йорка готовятся к встрече миллениума. Однако конец тысячелетия - это шанс для Дьявола устроить конец света и превратить наш мир в царство Зла. Для этого он вселяется в тело человека и ищет двадцатилетнюю девушку по имени Кристина Йорк. Если в последний час тысячелетия он сделает ей ребенка, то сможет прийти насовсем в этот мир и править им. И только спившийся бывший полицейский Кейн, не верящий ни в бога ни в черта, встает у него на пути и мешает ему в исполнении его замысла."
https://www.kinonews.ru/movie_153447/bridget-joness-baby,Бриджит Джонс 3,2016,Bridget Jones`s Baby,https://www.kinonews.ru/movie_153447/bridget-joness-baby,6.78,$211 952 420,$35 000 000,['Великобритания'],"['комедия', 'мелодрама']",Шэрон Магуайр,"['Рене Зеллвегер', 'Патрик Демпси']",125 мин,"Бриджит скоро сорок и она всерьез задумывается над тем, чтобы стать матерью..."
https://www.kinonews.ru/movie_156395/fury,Ярость,2014,Fury,https://www.kinonews.ru/movie_156395/fury,7.93,$211 822 697,$68 000 000,['Великобритания'],"['боевик', 'военный', 'драма']",Дэвид Эйер,"['Брэд Питт', 'Шайя ЛаБеф']",134 мин,Незадолго до окончания Второй мировой войны команда находящихся на территории нацистской Германии американцев приступает к выполнению смертельно опасного задания.
https://www.kinonews.ru/movie_44932/battle-los-angeles,Инопланетное вторжение: Битва за Лос-Анджелес,2011,Battle Los Angeles,https://www.kinonews.ru/movie_44932/battle-los-angeles,6.62,$211 819 354,$70 000 000,['США'],"['боевик', 'фантастика']",Джонатан Либесман,"['Мишель Родригес', 'Аарон Экхарт']",116 мин,Взвод морских пехотинцев противостоит инопланетному вторжению в Лос-Анджелесе.
https://www.kinonews.ru/movie_3351/australia,Австралия,2008,Australia,https://www.kinonews.ru/movie_3351/australia,7.29,$211 787 511,$130 000 000,"['США', 'Австралия']","['вестерн', 'военный', 'драма', 'приключения']",Баз Лурман,"['Ши Адамс', 'Брайан Браун']",165 мин,"Эпическая картина База Лурмана, рассказывающая о злоключениях британской аристократки и погонщика скота на фоне японской бомбардировки Австралии."
https://www.kinonews.ru/movie_39733/due-date,Впритык,2010,Due Date,https://www.kinonews.ru/movie_39733/due-date,7.62,$211 780 824,$65 000 000,['США'],['комедия'],Тодд Филлипс,"['Зак Галифианакис', 'Роберт Дауни мл.']",95 мин,"В какие только непредвиденные обстоятельства не попадает главный герой, пытаясь успеть к рождению своего ребенка."
https://www.kinonews.ru/movie_3232/master-and-commander-the-far-side-of-the-world,Хозяин морей: На краю Земли,2003,Master and Commander: The Far Side of the World,https://www.kinonews.ru/movie_3232/master-and-commander-the-far-side-of-the-world,8.31,$211 622 535,$150 000 000,['США'],"['боевик', 'военный', 'драма', 'приключения']",Питер Уир,"['Рассел Кроу', 'Пол Беттани']",138 мин,"1805 год. Наполеоновские войны. Британский военный парусник атакован французским кораблем. Несмотря на повреждения, капитан Джек Обри бросается в погоню за врагом.Рассел Кроу вел себя как капитан вне съемочной площадки: все актеры из его кинокоманды соблюдали субординацию, а также вместе играли в регби для поддержания командного духа."
https://www.kinonews.ru/movie_1252/lemony-snickets-a-series-of-unfortunate-events,Лемони Сникет: 33 несчастья,2004,Lemony Snicket`s A Series of Unfortunate Events,https://www.kinonews.ru/movie_1252/lemony-snickets-a-series-of-unfortunate-events,8.0,$211 468 235,$140 000 000,"['США', 'Германия']","['комедия', 'приключения', 'семейный', 'фэнтези']",Брэд Силберлинг,"['Джим Керри', 'Дастин Хоффман']",108 мин,"Вайолетт, Клаус и малышка Солнышко в один день потеряли родителей и дом. У сирот Бодлер остался только дядя, странный Граф Олаф. В его доме они превращаются в слуг, а он тем временем замышляет какой-то загадочный план. Сироты оказываются хранителями тайны, и им нужно ее раскрыть раньше дяди."
https://www.kinonews.ru/movie_31118/the-little-mermaid,Русалочка,1989,The Little Mermaid,https://www.kinonews.ru/movie_31118/the-little-mermaid,8.26,$211 343 479,$40 000 000,['США'],"['мелодрама', 'мультфильм', 'мюзикл', 'семейный', 'фэнтези']","Рон Клементс, Джон Маскер","['Марк Хэмилл', 'Рене Обержонуа']",83 мин,"История русалочки по имени Ариэль. Она влюбилась в принца. Чтобы быть с ним, ей нужны были ноги. Злая колдунья согласилась исполнить ее мечту, но взамен забрала у нее прекрасный голос. Голос, который покорил сердце принца."
https://www.kinonews.ru/movie_803/district-9,Район №9,2009,District 9,https://www.kinonews.ru/movie_803/district-9,8.51,$210 888 950,$30 000 000,"['ЮАР', 'США', 'Новая Зеландия', 'Канада']","['боевик', 'триллер', 'фантастика']",Нил Бломкэмп,"['Роберт Хоббс', 'Джейсон Коуп']",112 мин,"Фильм, созданный Питером Джексоном и Нилом Бломкэмпом, снят в псевдодокументальной манере. Он рассказывает о резервации инопланетян на планете Земля."
https://www.kinonews.ru/movie_34608/moonraker,Лунный гонщик,1979,Moonraker,https://www.kinonews.ru/movie_34608/moonraker,6.08,$210 308 099,$34 000 000,"['Франция', 'Великобритания']","['боевик', 'приключения', 'триллер', 'фантастика']",Льюис Гилберт,"['Роджер Мур', 'Лоис Чайлз']",126 мин,"Джеймс Бонд снова на миссии. На этот раз космический корабль, путешествующий через пространства, исчезает. Бонд должен сработать быстро, чтобы выяснить, кто стоит за этим крупным предприятием. Агент 007 связывается с создателями ракеты и авторами проекта корабля, но впереди его ждут и опасные преступники, в том числе и Джоус, изрядно попортивший ему жизнь в прошлом."
https://www.kinonews.ru/movie_4360/the-others,Другие,2001,The Others,https://www.kinonews.ru/movie_4360/the-others,8.39,$209 947 037,$17 000 000,"['США', 'Франция', 'Италия', 'Испания']","['детектив', 'мистика', 'триллер', 'ужасы']",Алехандро Аменабар,"['Николь Кидман', 'Фионнула Флэнаган']",104 мин,"Грейс живет одна с двумя детьми. В доме то и дело слышны странные звуки: кто-то двигает мебель, играет на пианино. Но Грейс отказывается верить в то, что мир мертвых может вторгаться в мир живых.Боязнь дневного света, которой страдают дети главной героини, на самом деле существует. Эта редкая болезнь называется пигментная ксеродерма, и ей подвержены не более тысячи человек во всем мире."
https://www.kinonews.ru/movie_85029/horrible-bosses,Несносные боссы,2011,Horrible Bosses,https://www.kinonews.ru/movie_85029/horrible-bosses,7.29,$209 838 559,$35 000 000,['США'],"['комедия', 'криминал']",Сет Гордон,"['Джейсон Бейтман', 'Кевин Спейси']",98 мин,Тройка полностью разочаровавшихся в своей работе друзей  решают убить свое начальство. 
https://www.kinonews.ru/movie_278104/hou-lai-de-wo-men,Мы и они,2018,Hou lai de wo men,https://www.kinonews.ru/movie_278104/hou-lai-de-wo-men,0.0,$209 221 380,0,"['Китай', 'Тайвань']","['драма', 'мелодрама']",Рене Лю,"['Цзин Божань', 'Чжоу Дунъюй']",120 мин,"Юноша и девушка случайно встречаются в обычном поезде по пути домой в преддверии Нового года. Они влюбляются в друг друга. Но к сожалению их отношения были недолгими и они расстаются. А когда через 12 лет их судьба снова сводит вместе они понимают, что их расставание было серьезной ошибкой..."
https://www.kinonews.ru/movie_4503/red-dragon,Красный дракон,2002,Red Dragon,https://www.kinonews.ru/movie_4503/red-dragon,8.33,$209 196 298,$78 000 000,"['США', 'Германия']","['драма', 'криминал', 'триллер']",Бретт Рэтнер,"['Энтони Хопкинс', 'Эдвард Нортон']",124 мин,"Поймав серийного убийцу Ганнибала Лектера, агент ФБР Уилл Грэм сталкивается с новым маньяком. Только Лектер сможет помочь ему найти убийцу.Нанесение ""татуировки"" Ральфа Файнса, сыгравшего убийцу, каждый день занимало 8 часов."
https://www.kinonews.ru/movie_4740/tomorrowland,Земля будущего,2015,Tomorrowland,https://www.kinonews.ru/movie_4740/tomorrowland,5.77,$209 035 668,$190 000 000,['США'],"['детектив', 'фантастика']",Брэд Берд,"['Бриттани Робертсон', 'Кэтрин Хан']",130 мин,"В центре картины - переживающий не лучшие времена гениальный изобретатель и любознательная девушка подросток. Будучи связаны общей судьбой, они отправляются в невероятно опасное путешествие во времени и пространстве в надежде отыскать будоражащее их общую память таинственное место - «Землю завтрашнего дня»."
https://www.kinonews.ru/movie_215973/me-before-you,До встречи с тобой,2016,Me Before You,https://www.kinonews.ru/movie_215973/me-before-you,8.17,$208 314 186,$20 000 000,"['США', 'Великобритания']","['драма', 'мелодрама']",Теа Шэррок,"['Эмилия Кларк', 'Сэм Клафлин']",106 мин,"Трогательная история маловероятной дружбы молодой девушки и до знакомства с ней помышлявшего о самоубийстве парализованного мужчины. Дружбы, которая навсегда изменит их жизни..."
https://www.kinonews.ru/movie_87949/safe-house,"Код доступа ""Кейптаун""",2012,Safe House,https://www.kinonews.ru/movie_87949/safe-house,7.7,$208 076 205,$85 000 000,"['США', 'ЮАР']","['боевик', 'триллер']",Дэниэл Эспиноза,"['Дензел Вашингтон', 'Райан Рейнольдс']",115 мин,"После того, как преступники разрушают конспиративную  квартиру ЦРУ, молодой оперативник должен перевезти укрывавшегося в ней  преступника в другое безопасное место."
